OID,DATE,CUSTOMER_ID,AMOUNT
704,2024-01-30 07:00:00,10,887
705,2024-01-30 08:00:00,740,2895
706,2024-01-30 09:00:00,265,4404
707,2024-01-30 10:00:00,438,4688
708,2024-01-30 11:00:00,760,3184
709,2024-01-30 12:00:00,247,3018
710,2024-01-30 13:00:00,667,831
711,2024-01-30 14:00:00,546,1229
712,2024-01-30 15:00:00,499,3546
713,2024-01-30 16:00:00,129,1705
714,2024-01-30 17:00:00,672,3878
715,2024-01-30 18:00:00,601,2845
716,2024-01-30 19:00:00,605,3270
717,2024-01-30 20:00:00,327,4789
718,2024-01-30 21:00:00,753,3033
719,2024-01-30 22:00:00,835,1315
720,2024-01-30 23:00:00,980,424
721,2024-01-31 00:00:00,404,1950
722,2024-01-31 01:00:00,629,1590
723,2024-01-31 02:00:00,606,993
724,2024-01-31 03:00:00,675,1490
725,2024-01-31 04:00:00,611,3489
726,2024-01-31 05:00:00,625,4339
727,2024-01-31 06:00:00,359,4579
728,2024-01-31 07:00:00,603,2363
729,2024-01-31 08:00:00,858,3532
730,2024-01-31 09:00:00,718,2471
731,2024-01-31 10:00:00,17,3186
732,2024-01-31 11:00:00,274,4412
733,2024-01-31 12:00:00,685,1615
734,2024-01-31 13:00:00,116,3017
735,2024-01-31 14:00:00,861,2452
736,2024-01-31 15:00:00,980,1267
737,2024-01-31 16:00:00,693,210
738,2024-01-31 17:00:00,91,4427
739,2024-01-31 18:00:00,82,3755
740,2024-01-31 19:00:00,324,3893
741,2024-01-31 20:00:00,961,1855
742,2024-01-31 21:00:00,114,1677
743,2024-01-31 22:00:00,769,1396
744,2024-01-31 23:00:00,58,3874
745,2024-02-01 00:00:00,154,2320
746,2024-02-01 01:00:00,877,1072
747,2024-02-01 02:00:00,404,1130
748,2024-02-01 03:00:00,628,2693
749,2024-02-01 04:00:00,855,4092
750,2024-02-01 05:00:00,266,4713
751,2024-02-01 06:00:00,315,1013
752,2024-02-01 07:00:00,715,2281
753,2024-02-01 08:00:00,41,3297
754,2024-02-01 09:00:00,105,1562
755,2024-02-01 10:00:00,901,2478
756,2024-02-01 11:00:00,890,3554
757,2024-02-01 12:00:00,193,3653
758,2024-02-01 13:00:00,401,1407
759,2024-02-01 14:00:00,278,1289
760,2024-02-01 15:00:00,354,787
761,2024-02-01 16:00:00,749,4761
762,2024-02-01 17:00:00,937,1307
763,2024-02-01 18:00:00,733,1994
764,2024-02-01 19:00:00,580,1911
765,2024-02-01 20:00:00,709,3283
766,2024-02-01 21:00:00,256,3897
767,2024-02-01 22:00:00,651,1744
768,2024-02-01 23:00:00,824,4068
769,2024-02-02 00:00:00,947,2816
770,2024-02-02 01:00:00,661,290
771,2024-02-02 02:00:00,99,1435
772,2024-02-02 03:00:00,588,4903
773,2024-02-02 04:00:00,282,3206
774,2024-02-02 05:00:00,883,478
775,2024-02-02 06:00:00,403,4582
776,2024-02-02 07:00:00,109,3929
777,2024-02-02 08:00:00,700,715
778,2024-02-02 09:00:00,199,2430
779,2024-02-02 10:00:00,303,1854
780,2024-02-02 11:00:00,327,563
781,2024-02-02 12:00:00,154,1066
782,2024-02-02 13:00:00,552,4367
783,2024-02-02 14:00:00,645,3258
784,2024-02-02 15:00:00,405,3724
785,2024-02-02 16:00:00,462,789
786,2024-02-02 17:00:00,132,2722
787,2024-02-02 18:00:00,791,2312
788,2024-02-02 19:00:00,874,482
789,2024-02-02 20:00:00,84,2356
790,2024-02-02 21:00:00,399,3910
791,2024-02-02 22:00:00,754,3603
792,2024-02-02 23:00:00,628,1512
793,2024-02-03 00:00:00,109,1683
794,2024-02-03 01:00:00,221,471
795,2024-02-03 02:00:00,904,710
796,2024-02-03 03:00:00,553,215
797,2024-02-03 04:00:00,368,546
798,2024-02-03 05:00:00,147,1491
799,2024-02-03 06:00:00,112,3424
800,2024-02-03 07:00:00,615,1440
801,2024-02-03 08:00:00,558,4610
802,2024-02-03 09:00:00,924,3039
803,2024-02-03 10:00:00,494,3799
804,2024-02-03 11:00:00,505,1173
805,2024-02-03 12:00:00,475,4913
806,2024-02-03 13:00:00,836,3669
807,2024-02-03 14:00:00,890,3250
808,2024-02-03 15:00:00,271,1705
809,2024-02-03 16:00:00,995,4757
810,2024-02-03 17:00:00,421,2394
811,2024-02-03 18:00:00,897,3762
812,2024-02-03 19:00:00,707,4582
813,2024-02-03 20:00:00,367,4897
814,2024-02-03 21:00:00,280,1083
815,2024-02-03 22:00:00,283,451
816,2024-02-03 23:00:00,40,1824
817,2024-02-04 00:00:00,959,2051
818,2024-02-04 01:00:00,189,1379
819,2024-02-04 02:00:00,164,2007
820,2024-02-04 03:00:00,994,4948
821,2024-02-04 04:00:00,989,1124
822,2024-02-04 05:00:00,536,645
823,2024-02-04 06:00:00,536,4274
824,2024-02-04 07:00:00,4,2481
825,2024-02-04 08:00:00,835,988
826,2024-02-04 09:00:00,290,1205
827,2024-02-04 10:00:00,953,2649
828,2024-02-04 11:00:00,433,2090
829,2024-02-04 12:00:00,471,4098
830,2024-02-04 13:00:00,181,3875
831,2024-02-04 14:00:00,248,2912
832,2024-02-04 15:00:00,628,1020
833,2024-02-04 16:00:00,279,4745
834,2024-02-04 17:00:00,877,2161
835,2024-02-04 18:00:00,581,4587
836,2024-02-04 19:00:00,863,3739
837,2024-02-04 20:00:00,254,3265
838,2024-02-04 21:00:00,181,4535
839,2024-02-04 22:00:00,830,2744
840,2024-02-04 23:00:00,681,4952
841,2024-02-05 00:00:00,825,1145
842,2024-02-05 01:00:00,509,3656
843,2024-02-05 02:00:00,761,2781
844,2024-02-05 03:00:00,700,3299
845,2024-02-05 04:00:00,566,1038
846,2024-02-05 05:00:00,326,541
847,2024-02-05 06:00:00,357,2650
848,2024-02-05 07:00:00,825,4325
849,2024-02-05 08:00:00,650,696
850,2024-02-05 09:00:00,680,1605
851,2024-02-05 10:00:00,391,961
852,2024-02-05 11:00:00,615,2740
853,2024-02-05 12:00:00,934,3831
854,2024-02-05 13:00:00,85,1651
855,2024-02-05 14:00:00,317,3336
856,2024-02-05 15:00:00,212,1836
857,2024-02-05 16:00:00,515,1549
858,2024-02-05 17:00:00,384,364
859,2024-02-05 18:00:00,691,2759
860,2024-02-05 19:00:00,342,2821
861,2024-02-05 20:00:00,815,1562
862,2024-02-05 21:00:00,964,4352
863,2024-02-05 22:00:00,988,1545
864,2024-02-05 23:00:00,844,2398
865,2024-02-06 00:00:00,38,3025
866,2024-02-06 01:00:00,511,1732
867,2024-02-06 02:00:00,420,2474
868,2024-02-06 03:00:00,751,612
869,2024-02-06 04:00:00,169,315
870,2024-02-06 05:00:00,965,3431
871,2024-02-06 06:00:00,909,2272
872,2024-02-06 07:00:00,343,3253
873,2024-02-06 08:00:00,826,1806
874,2024-02-06 09:00:00,306,2206
875,2024-02-06 10:00:00,542,1667
876,2024-02-06 11:00:00,702,2308
877,2024-02-06 12:00:00,869,2431
878,2024-02-06 13:00:00,537,2253
879,2024-02-06 14:00:00,112,1228
880,2024-02-06 15:00:00,411,3610
881,2024-02-06 16:00:00,947,4423
882,2024-02-06 17:00:00,206,3753
883,2024-02-06 18:00:00,185,2465
884,2024-02-06 19:00:00,382,4997
885,2024-02-06 20:00:00,496,3021
886,2024-02-06 21:00:00,379,4667
887,2024-02-06 22:00:00,47,1179
888,2024-02-06 23:00:00,886,3611
889,2024-02-07 00:00:00,740,2841
890,2024-02-07 01:00:00,551,3120
891,2024-02-07 02:00:00,528,328
892,2024-02-07 03:00:00,504,270
893,2024-02-07 04:00:00,22,394
894,2024-02-07 05:00:00,213,4384
895,2024-02-07 06:00:00,310,525
896,2024-02-07 07:00:00,661,1018
897,2024-02-07 08:00:00,968,3353
898,2024-02-07 09:00:00,753,598
899,2024-02-07 10:00:00,272,2909
900,2024-02-07 11:00:00,571,925
901,2024-02-07 12:00:00,799,3879
902,2024-02-07 13:00:00,938,1958
903,2024-02-07 14:00:00,202,2218
904,2024-02-07 15:00:00,32,245
905,2024-02-07 16:00:00,443,4665
906,2024-02-07 17:00:00,162,3677
907,2024-02-07 18:00:00,767,292
908,2024-02-07 19:00:00,254,3988
909,2024-02-07 20:00:00,521,151
910,2024-02-07 21:00:00,977,2510
911,2024-02-07 22:00:00,651,1920
912,2024-02-07 23:00:00,480,3064
913,2024-02-08 00:00:00,10,2621
914,2024-02-08 01:00:00,726,1969
915,2024-02-08 02:00:00,505,2668
916,2024-02-08 03:00:00,785,1967
917,2024-02-08 04:00:00,836,2838
918,2024-02-08 05:00:00,560,3369
919,2024-02-08 06:00:00,436,3299
920,2024-02-08 07:00:00,111,2679
921,2024-02-08 08:00:00,153,4105
922,2024-02-08 09:00:00,635,340
923,2024-02-08 10:00:00,917,3540
924,2024-02-08 11:00:00,869,4731
925,2024-02-08 12:00:00,102,1507
926,2024-02-08 13:00:00,753,3602
927,2024-02-08 14:00:00,833,4138
928,2024-02-08 15:00:00,191,182
929,2024-02-08 16:00:00,729,3868
930,2024-02-08 17:00:00,563,1050
931,2024-02-08 18:00:00,804,710
932,2024-02-08 19:00:00,81,4769
933,2024-02-08 20:00:00,489,3705
934,2024-02-08 21:00:00,895,4654
935,2024-02-08 22:00:00,88,3383
936,2024-02-08 23:00:00,194,2273
937,2024-02-09 00:00:00,104,3584
938,2024-02-09 01:00:00,783,1622
939,2024-02-09 02:00:00,96,2701
940,2024-02-09 03:00:00,423,2757
941,2024-02-09 04:00:00,891,2259
942,2024-02-09 05:00:00,198,2549
943,2024-02-09 06:00:00,1,3930
944,2024-02-09 07:00:00,407,221
945,2024-02-09 08:00:00,378,4468
946,2024-02-09 09:00:00,167,1417
947,2024-02-09 10:00:00,509,4593
948,2024-02-09 11:00:00,638,2618
949,2024-02-09 12:00:00,313,1330
950,2024-02-09 13:00:00,593,1233
951,2024-02-09 14:00:00,418,1401
952,2024-02-09 15:00:00,763,4134
953,2024-02-09 16:00:00,681,2010
954,2024-02-09 17:00:00,477,1605
955,2024-02-09 18:00:00,73,3285
956,2024-02-09 19:00:00,141,2016
957,2024-02-09 20:00:00,582,3648
958,2024-02-09 21:00:00,262,2857
959,2024-02-09 22:00:00,340,2056
960,2024-02-09 23:00:00,308,278
961,2024-02-10 00:00:00,245,996
962,2024-02-10 01:00:00,515,1651
963,2024-02-10 02:00:00,337,591
964,2024-02-10 03:00:00,575,160
965,2024-02-10 04:00:00,561,1177
966,2024-02-10 05:00:00,76,2995
967,2024-02-10 06:00:00,880,4260
968,2024-02-10 07:00:00,175,3783
969,2024-02-10 08:00:00,109,685
970,2024-02-10 09:00:00,183,4060
971,2024-02-10 10:00:00,192,3870
972,2024-02-10 11:00:00,65,634
973,2024-02-10 12:00:00,849,3562
974,2024-02-10 13:00:00,963,4111
975,2024-02-10 14:00:00,474,3498
976,2024-02-10 15:00:00,783,2255
977,2024-02-10 16:00:00,100,1104
978,2024-02-10 17:00:00,544,2599
979,2024-02-10 18:00:00,864,426
980,2024-02-10 19:00:00,128,4803
981,2024-02-10 20:00:00,452,2806
982,2024-02-10 21:00:00,914,101
983,2024-02-10 22:00:00,369,1133
984,2024-02-10 23:00:00,851,2581
985,2024-02-11 00:00:00,43,224
986,2024-02-11 01:00:00,884,1204
987,2024-02-11 02:00:00,419,2799
988,2024-02-11 03:00:00,488,1961
989,2024-02-11 04:00:00,78,3020
990,2024-02-11 05:00:00,826,228
991,2024-02-11 06:00:00,801,537
992,2024-02-11 07:00:00,270,4946
993,2024-02-11 08:00:00,674,2648
994,2024-02-11 09:00:00,701,3229
995,2024-02-11 10:00:00,759,1321
996,2024-02-11 11:00:00,900,1001
997,2024-02-11 12:00:00,728,3268
998,2024-02-11 13:00:00,315,4586
999,2024-02-11 14:00:00,925,4018
1000,2024-02-11 15:00:00,851,1167
1001,2024-02-11 16:00:00,902,126
1002,2024-02-11 17:00:00,889,647
1003,2024-02-11 18:00:00,993,2768
1004,2024-02-11 19:00:00,945,666
1005,2024-02-11 20:00:00,168,803
1006,2024-02-11 21:00:00,339,4380
1007,2024-02-11 22:00:00,193,3240
1008,2024-02-11 23:00:00,453,1690
1009,2024-02-12 00:00:00,283,4794
1010,2024-02-12 01:00:00,336,905
1011,2024-02-12 02:00:00,390,3891
1012,2024-02-12 03:00:00,1000,1457
1013,2024-02-12 04:00:00,525,3325
1014,2024-02-12 05:00:00,240,3718
1015,2024-02-12 06:00:00,832,2226
1016,2024-02-12 07:00:00,958,2560
1017,2024-02-12 08:00:00,483,645
1018,2024-02-12 09:00:00,659,2828
1019,2024-02-12 10:00:00,716,3834
1020,2024-02-12 11:00:00,592,2662
1021,2024-02-12 12:00:00,891,2179
1022,2024-02-12 13:00:00,555,2741
1023,2024-02-12 14:00:00,458,3214
1024,2024-02-12 15:00:00,89,2026
1025,2024-02-12 16:00:00,660,716
1026,2024-02-12 17:00:00,95,3744
1027,2024-02-12 18:00:00,452,1303
1028,2024-02-12 19:00:00,428,1859
1029,2024-02-12 20:00:00,151,2665
1030,2024-02-12 21:00:00,514,3274
1031,2024-02-12 22:00:00,376,3181
1032,2024-02-12 23:00:00,22,2730
1033,2024-02-13 00:00:00,883,3261
1034,2024-02-13 01:00:00,313,4421
1035,2024-02-13 02:00:00,997,769
1036,2024-02-13 03:00:00,840,3268
1037,2024-02-13 04:00:00,519,2221
1038,2024-02-13 05:00:00,206,4178
1039,2024-02-13 06:00:00,952,4251
1040,2024-02-13 07:00:00,375,819
1041,2024-02-13 08:00:00,451,2700
1042,2024-02-13 09:00:00,626,3698
1043,2024-02-13 10:00:00,784,4769
1044,2024-02-13 11:00:00,595,766
1045,2024-02-13 12:00:00,179,383
1046,2024-02-13 13:00:00,210,4003
1047,2024-02-13 14:00:00,500,3665
1048,2024-02-13 15:00:00,464,2334
1049,2024-02-13 16:00:00,840,4693
1050,2024-02-13 17:00:00,124,1565
1051,2024-02-13 18:00:00,993,229
1052,2024-02-13 19:00:00,113,4834
1053,2024-02-13 20:00:00,12,2160
1054,2024-02-13 21:00:00,126,3772
1055,2024-02-13 22:00:00,565,2594
1056,2024-02-13 23:00:00,331,1092
1057,2024-02-14 00:00:00,901,2221
1058,2024-02-14 01:00:00,283,2684
1059,2024-02-14 02:00:00,140,4296
1060,2024-02-14 03:00:00,401,2323
1061,2024-02-14 04:00:00,902,4622
1062,2024-02-14 05:00:00,97,3288
1063,2024-02-14 06:00:00,517,3337
1064,2024-02-14 07:00:00,569,4236
1065,2024-02-14 08:00:00,924,4624
1066,2024-02-14 09:00:00,846,443
1067,2024-02-14 10:00:00,69,4561
1068,2024-02-14 11:00:00,118,4804
1069,2024-02-14 12:00:00,888,4923
1070,2024-02-14 13:00:00,59,2376
1071,2024-02-14 14:00:00,33,3301
1072,2024-02-14 15:00:00,318,988
1073,2024-02-14 16:00:00,50,2143
1074,2024-02-14 17:00:00,880,1441
1075,2024-02-14 18:00:00,489,3820
1076,2024-02-14 19:00:00,19,2983
1077,2024-02-14 20:00:00,726,4312
1078,2024-02-14 21:00:00,197,2515
1079,2024-02-14 22:00:00,891,1217
1080,2024-02-14 23:00:00,450,4363
1081,2024-02-15 00:00:00,990,3101
1082,2024-02-15 01:00:00,559,1838
1083,2024-02-15 02:00:00,679,1464
1084,2024-02-15 03:00:00,452,2808
1085,2024-02-15 04:00:00,289,4890
1086,2024-02-15 05:00:00,141,1024
1087,2024-02-15 06:00:00,84,251
1088,2024-02-15 07:00:00,694,685
1089,2024-02-15 08:00:00,391,1012
1090,2024-02-15 09:00:00,591,2421
1091,2024-02-15 10:00:00,215,595
1092,2024-02-15 11:00:00,526,3895
1093,2024-02-15 12:00:00,215,2248
1094,2024-02-15 13:00:00,403,656
1095,2024-02-15 14:00:00,128,1652
1096,2024-02-15 15:00:00,822,2220
1097,2024-02-15 16:00:00,477,3185
1098,2024-02-15 17:00:00,760,3604
1099,2024-02-15 18:00:00,404,256
1100,2024-02-15 19:00:00,29,834
1101,2024-02-15 20:00:00,792,4754
1102,2024-02-15 21:00:00,338,3376
1103,2024-02-15 22:00:00,831,254
1104,2024-02-15 23:00:00,714,1096
1105,2024-02-16 00:00:00,361,2394
1106,2024-02-16 01:00:00,569,4726
1107,2024-02-16 02:00:00,392,3005
1108,2024-02-16 03:00:00,218,4924
1109,2024-02-16 04:00:00,574,1277
1110,2024-02-16 05:00:00,669,253
1111,2024-02-16 06:00:00,202,4287
1112,2024-02-16 07:00:00,17,1816
1113,2024-02-16 08:00:00,322,3302
1114,2024-02-16 09:00:00,518,2957
1115,2024-02-16 10:00:00,570,886
1116,2024-02-16 11:00:00,325,4468
1117,2024-02-16 12:00:00,412,4372
1118,2024-02-16 13:00:00,318,3867
1119,2024-02-16 14:00:00,681,2978
1120,2024-02-16 15:00:00,965,742
1121,2024-02-16 16:00:00,82,4762
1122,2024-02-16 17:00:00,474,765
1123,2024-02-16 18:00:00,468,3526
1124,2024-02-16 19:00:00,425,3883
1125,2024-02-16 20:00:00,945,3801
1126,2024-02-16 21:00:00,731,1169
1127,2024-02-16 22:00:00,689,2449
1128,2024-02-16 23:00:00,204,4603
1129,2024-02-17 00:00:00,583,1312
1130,2024-02-17 01:00:00,387,1252
1131,2024-02-17 02:00:00,778,2611
1132,2024-02-17 03:00:00,98,243
1133,2024-02-17 04:00:00,345,2589
1134,2024-02-17 05:00:00,803,3328
1135,2024-02-17 06:00:00,208,4682
1136,2024-02-17 07:00:00,514,3305
1137,2024-02-17 08:00:00,636,4343
1138,2024-02-17 09:00:00,792,3242
1139,2024-02-17 10:00:00,586,3404
1140,2024-02-17 11:00:00,166,1457
1141,2024-02-17 12:00:00,22,2813
1142,2024-02-17 13:00:00,154,4285
1143,2024-02-17 14:00:00,939,1457
1144,2024-02-17 15:00:00,439,4394
1145,2024-02-17 16:00:00,295,4733
1146,2024-02-17 17:00:00,219,3292
1147,2024-02-17 18:00:00,669,400
1148,2024-02-17 19:00:00,495,823
1149,2024-02-17 20:00:00,230,3110
1150,2024-02-17 21:00:00,20,167
1151,2024-02-17 22:00:00,987,3936
1152,2024-02-17 23:00:00,553,4093
1153,2024-02-18 00:00:00,950,2606
1154,2024-02-18 01:00:00,148,1637
1155,2024-02-18 02:00:00,108,497
1156,2024-02-18 03:00:00,403,4815
1157,2024-02-18 04:00:00,596,3457
1158,2024-02-18 05:00:00,483,1263
1159,2024-02-18 06:00:00,367,4925
1160,2024-02-18 07:00:00,834,655
1161,2024-02-18 08:00:00,414,3761
1162,2024-02-18 09:00:00,309,1851
1163,2024-02-18 10:00:00,802,3041
1164,2024-02-18 11:00:00,918,2757
1165,2024-02-18 12:00:00,835,2895
1166,2024-02-18 13:00:00,134,2429
1167,2024-02-18 14:00:00,719,2059
1168,2024-02-18 15:00:00,283,1701
1169,2024-02-18 16:00:00,778,2893
1170,2024-02-18 17:00:00,73,1580
1171,2024-02-18 18:00:00,481,1202
1172,2024-02-18 19:00:00,352,3376
1173,2024-02-18 20:00:00,560,1399
1174,2024-02-18 21:00:00,326,3979
1175,2024-02-18 22:00:00,745,1635
1176,2024-02-18 23:00:00,443,177
1177,2024-02-19 00:00:00,100,2931
1178,2024-02-19 01:00:00,59,3510
1179,2024-02-19 02:00:00,508,2821
1180,2024-02-19 03:00:00,258,3727
1181,2024-02-19 04:00:00,413,1632
1182,2024-02-19 05:00:00,452,337
1183,2024-02-19 06:00:00,65,2096
1184,2024-02-19 07:00:00,595,3527
1185,2024-02-19 08:00:00,154,377
1186,2024-02-19 09:00:00,985,3189
1187,2024-02-19 10:00:00,266,623
1188,2024-02-19 11:00:00,821,4375
1189,2024-02-19 12:00:00,79,4318
1190,2024-02-19 13:00:00,315,3222
1191,2024-02-19 14:00:00,662,4675
1192,2024-02-19 15:00:00,947,1897
1193,2024-02-19 16:00:00,560,2231
1194,2024-02-19 17:00:00,917,915
1195,2024-02-19 18:00:00,891,2794
1196,2024-02-19 19:00:00,248,542
1197,2024-02-19 20:00:00,790,3240
1198,2024-02-19 21:00:00,868,242
1199,2024-02-19 22:00:00,610,4387
1200,2024-02-19 23:00:00,414,1510
1201,2024-02-20 00:00:00,25,4573
1202,2024-02-20 01:00:00,284,634
1203,2024-02-20 02:00:00,449,1816
1204,2024-02-20 03:00:00,881,3464
1205,2024-02-20 04:00:00,301,1132
1206,2024-02-20 05:00:00,68,3442
1207,2024-02-20 06:00:00,7,1510
1208,2024-02-20 07:00:00,817,4600
1209,2024-02-20 08:00:00,137,1272
1210,2024-02-20 09:00:00,164,988
1211,2024-02-20 10:00:00,83,3438
1212,2024-02-20 11:00:00,897,4617
1213,2024-02-20 12:00:00,650,1741
1214,2024-02-20 13:00:00,420,571
1215,2024-02-20 14:00:00,73,3040
1216,2024-02-20 15:00:00,237,646
1217,2024-02-20 16:00:00,46,4826
1218,2024-02-20 17:00:00,618,3697
1219,2024-02-20 18:00:00,928,2925
1220,2024-02-20 19:00:00,800,3823
1221,2024-02-20 20:00:00,262,463
1222,2024-02-20 21:00:00,176,2266
1223,2024-02-20 22:00:00,166,3409
1224,2024-02-20 23:00:00,657,645
1225,2024-02-21 00:00:00,842,3340
1226,2024-02-21 01:00:00,370,4829
1227,2024-02-21 02:00:00,795,2036
1228,2024-02-21 03:00:00,54,1062
1229,2024-02-21 04:00:00,690,3105
1230,2024-02-21 05:00:00,419,3906
1231,2024-02-21 06:00:00,756,982
1232,2024-02-21 07:00:00,507,3940
1233,2024-02-21 08:00:00,341,970
1234,2024-02-21 09:00:00,127,4711
1235,2024-02-21 10:00:00,409,3085
1236,2024-02-21 11:00:00,924,965
1237,2024-02-21 12:00:00,367,4409
1238,2024-02-21 13:00:00,271,3303
1239,2024-02-21 14:00:00,644,2997
1240,2024-02-21 15:00:00,605,2344
1241,2024-02-21 16:00:00,379,118
1242,2024-02-21 17:00:00,73,741
1243,2024-02-21 18:00:00,923,3183
1244,2024-02-21 19:00:00,922,429
1245,2024-02-21 20:00:00,915,965
1246,2024-02-21 21:00:00,248,873
1247,2024-02-21 22:00:00,860,4587
1248,2024-02-21 23:00:00,785,4832
1249,2024-02-22 00:00:00,43,2454
1250,2024-02-22 01:00:00,377,3438
1251,2024-02-22 02:00:00,41,3618
1252,2024-02-22 03:00:00,170,3042
1253,2024-02-22 04:00:00,946,2667
1254,2024-02-22 05:00:00,212,1774
1255,2024-02-22 06:00:00,493,2783
1256,2024-02-22 07:00:00,680,3480
1257,2024-02-22 08:00:00,39,839
1258,2024-02-22 09:00:00,369,1645
1259,2024-02-22 10:00:00,757,4664
1260,2024-02-22 11:00:00,151,2359
1261,2024-02-22 12:00:00,111,1235
1262,2024-02-22 13:00:00,480,973
1263,2024-02-22 14:00:00,436,4655
1264,2024-02-22 15:00:00,47,2400
1265,2024-02-22 16:00:00,575,851
1266,2024-02-22 17:00:00,737,953
1267,2024-02-22 18:00:00,366,3832
1268,2024-02-22 19:00:00,69,2383
1269,2024-02-22 20:00:00,299,1429
1270,2024-02-22 21:00:00,944,577
1271,2024-02-22 22:00:00,802,2826
1272,2024-02-22 23:00:00,296,3191
1273,2024-02-23 00:00:00,203,4330
1274,2024-02-23 01:00:00,61,4605
1275,2024-02-23 02:00:00,946,1369
1276,2024-02-23 03:00:00,963,4281
1277,2024-02-23 04:00:00,830,2703
1278,2024-02-23 05:00:00,314,1569
1279,2024-02-23 06:00:00,161,477
1280,2024-02-23 07:00:00,331,1780
1281,2024-02-23 08:00:00,528,341
1282,2024-02-23 09:00:00,338,1019
1283,2024-02-23 10:00:00,606,169
1284,2024-02-23 11:00:00,304,4024
1285,2024-02-23 12:00:00,503,2186
1286,2024-02-23 13:00:00,650,2107
1287,2024-02-23 14:00:00,338,900
1288,2024-02-23 15:00:00,550,2879
1289,2024-02-23 16:00:00,639,855
1290,2024-02-23 17:00:00,275,2095
1291,2024-02-23 18:00:00,164,1421
1292,2024-02-23 19:00:00,443,2430
1293,2024-02-23 20:00:00,319,209
1294,2024-02-23 21:00:00,589,1116
1295,2024-02-23 22:00:00,504,3965
1296,2024-02-23 23:00:00,686,124
1297,2024-02-24 00:00:00,387,2938
1298,2024-02-24 01:00:00,970,837
1299,2024-02-24 02:00:00,870,279
1300,2024-02-24 03:00:00,833,331
1301,2024-02-24 04:00:00,888,2017
1302,2024-02-24 05:00:00,603,442
1303,2024-02-24 06:00:00,750,4672
1304,2024-02-24 07:00:00,776,2723
1305,2024-02-24 08:00:00,691,554
1306,2024-02-24 09:00:00,494,4484
1307,2024-02-24 10:00:00,490,4725
1308,2024-02-24 11:00:00,721,2376
1309,2024-02-24 12:00:00,73,695
1310,2024-02-24 13:00:00,509,3974
1311,2024-02-24 14:00:00,390,4630
1312,2024-02-24 15:00:00,619,4597
1313,2024-02-24 16:00:00,857,2769
1314,2024-02-24 17:00:00,295,2235
1315,2024-02-24 18:00:00,369,4064
1316,2024-02-24 19:00:00,956,1665
1317,2024-02-24 20:00:00,796,408
1318,2024-02-24 21:00:00,865,442
1319,2024-02-24 22:00:00,694,535
1320,2024-02-24 23:00:00,549,276
1321,2024-02-25 00:00:00,649,238
1322,2024-02-25 01:00:00,850,293
1323,2024-02-25 02:00:00,568,3357
1324,2024-02-25 03:00:00,187,3335
1325,2024-02-25 04:00:00,853,1042
1326,2024-02-25 05:00:00,770,4720
1327,2024-02-25 06:00:00,445,3979
1328,2024-02-25 07:00:00,570,3213
1329,2024-02-25 08:00:00,363,3062
1330,2024-02-25 09:00:00,123,4936
1331,2024-02-25 10:00:00,188,1053
1332,2024-02-25 11:00:00,742,1402
1333,2024-02-25 12:00:00,680,3481
1334,2024-02-25 13:00:00,420,2980
1335,2024-02-25 14:00:00,626,2287
1336,2024-02-25 15:00:00,252,4987
1337,2024-02-25 16:00:00,619,645
1338,2024-02-25 17:00:00,549,2027
1339,2024-02-25 18:00:00,335,4252
1340,2024-02-25 19:00:00,92,104
1341,2024-02-25 20:00:00,530,3581
1342,2024-02-25 21:00:00,866,3353
1343,2024-02-25 22:00:00,63,1462
1344,2024-02-25 23:00:00,662,1920
1345,2024-02-26 00:00:00,512,2763
1346,2024-02-26 01:00:00,139,3038
1347,2024-02-26 02:00:00,698,1373
1348,2024-02-26 03:00:00,185,3426
1349,2024-02-26 04:00:00,205,3759
1350,2024-02-26 05:00:00,772,3045
1351,2024-02-26 06:00:00,214,3118
1352,2024-02-26 07:00:00,256,1231
1353,2024-02-26 08:00:00,135,4863
1354,2024-02-26 09:00:00,573,2736
1355,2024-02-26 10:00:00,875,3129
1356,2024-02-26 11:00:00,822,3119
1357,2024-02-26 12:00:00,88,4477
1358,2024-02-26 13:00:00,836,3259
1359,2024-02-26 14:00:00,988,353
1360,2024-02-26 15:00:00,207,428
1361,2024-02-26 16:00:00,129,2691
1362,2024-02-26 17:00:00,823,2930
1363,2024-02-26 18:00:00,3,3144
1364,2024-02-26 19:00:00,974,1520
1365,2024-02-26 20:00:00,934,3501
1366,2024-02-26 21:00:00,754,2992
1367,2024-02-26 22:00:00,121,754
1368,2024-02-26 23:00:00,385,859
1369,2024-02-27 00:00:00,614,1898
1370,2024-02-27 01:00:00,38,3071
1371,2024-02-27 02:00:00,341,4611
1372,2024-02-27 03:00:00,925,3526
1373,2024-02-27 04:00:00,645,354
1374,2024-02-27 05:00:00,714,3923
1375,2024-02-27 06:00:00,860,1976
1376,2024-02-27 07:00:00,21,2857
1377,2024-02-27 08:00:00,242,2724
1378,2024-02-27 09:00:00,455,4221
1379,2024-02-27 10:00:00,963,3104
1380,2024-02-27 11:00:00,621,4616
1381,2024-02-27 12:00:00,303,3834
1382,2024-02-27 13:00:00,596,1344
1383,2024-02-27 14:00:00,595,1108
1384,2024-02-27 15:00:00,803,4414
1385,2024-02-27 16:00:00,964,1610
1386,2024-02-27 17:00:00,69,2059
1387,2024-02-27 18:00:00,129,2608
1388,2024-02-27 19:00:00,196,4858
